Bruce,Flood,24,1,8,19,87,77,32,40,58,21,42,57,136458,Mariners,0,0
Trenton,Gandy,27,2,50,59,7,39,37,61,16,43,94,38,135736,Giants,0,0
Frank,Dodd,25,3,39,49,36,70,89,32,4,14,82,82,551368,Giants,0,0
Louis,Rodriguez,33,4,71,80,31,26,37,77,46,6,34,10,3400,Giants,0,0
Oscar,Tarasuik,38,5,48,59,67,9,37,1,33,73,1,40,1600,Giants,0,0
Lester,Foote,35,6,98,42,70,31,94,28,89,14,34,23,17986,Giants,0,0
Leonard,Solorio,24,7,71,54,63,64,8,4,95,99,29,51,75429,Giants,0,0
Joseph,Rose,35,8,39,7,2,3,4,76,14,61,29,37,39701,Giants,0,0
Robert,Swafford,35,9,36,12,94,45,3,6,57,9,83,39,126243,Giants,0,0
James,York,35,5,94,14,24,29,92,56,61,14,48,87,363312,Giants,0,0
Julian,Gillespie,22,2,70,74,39,6,6,97,90,97,96,40,153600,Giants,0,0
Francis,Ader,34,8,45,32,5,76,78,1,61,82,14,1,14,Giants,0,0
Ronald,Credit,33,5,92,3,23,51,35,12,44,53,4,28,3136,Giants,0,0
Daryl,Moon,32,2,70,5,42,2,47,60,21,42,46,47,101614,Giants,0,0
Cory,Murphy,31,1,2,6,28,5,37,78,9,20,12,20,4800,Giants,0,0
Oliver,Carswell,30,1,9,27,44,74,76,52,13,23,85,51,221085,Giants,0,0
Leroy,Fleming,37,1,6,86,97,66,40,6,26,24,73,64,299008,Giants,0,0
Robert,Craddock,25,1,5,25,88,99,92,90,44,53,94,58,316216,Giants,0,0
Charles,Leech,23,1,4,29,98,75,82,77,46,61,86,44,166496,Giants,0,0
Charles,Maynard,36,1,7,38,9,98,95,88,52,41,24,98,230496,Giants,0,0
Charles,Dunning,20,1,19,53,68,11,77,17,63,12,30,44,58080,Giants,0,0
Jeff,Hall,37,1,9,5,91,70,66,98,18,3,4,5,100,Giants,0,0
Jose,Culbertson,37,1,2,98,2,46,86,11,22,86,87,28,68208,Giants,0,0
Donald,Wolfe,36,1,6,3,81,1,84,97,27,73,2,77,11858,Giants,0,0
Blaine,Bright,35,1,2,82,6,11,90,66,35,80,83,79,518003,Giants,0,0
Daniel,Selley,28,1,6,77,45,86,96,1,51,50,7,26,4732,Giants,0,0
Charles,Mcdonald,35,1,3,52,87,85,97,29,50,57,58,77,343882,Giants,0,0
Kenneth,Davis,30,2,66,26,66,43,26,33,1,32,55,61,204655,Cardinals,0,0
Hugh,Kuykendall,27,3,44,74,24,90,17,85,30,92,95,91,786695,Cardinals,0,0
Daniel,Wagner,39,4,43,63,46,2,11,89,39,41,14,65,59150,Cardinals,0,0
Herbert,Moore,39,5,35,21,13,52,10,23,86,32,61,13,10309,Cardinals,0,0
Dan,Vargas,35,6,58,6,16,99,12,4,15,29,90,93,778410,Cardinals,0,0
Kent,Tseng,37,7,42,44,1,2,93,29,69,68,78,40,124800,Cardinals,0,0
Gordon,Rowland,34,8,69,83,12,70,56,25,38,8,7,9,567,Cardinals,0,0
Thomas,Black,38,9,31,82,35,40,7,49,83,7,53,73,282437,Cardinals,0,0
Dennis,Clift,23,8,96,12,94,84,66,46,43,54,57,12,8208,Cardinals,0,0
Edward,Jarvis,30,5,85,8,47,89,28,67,97,89,12,15,2700,Cardinals,0,0
Jerome,Doyel,39,6,30,88,52,87,91,41,58,86,1,36,1296,Cardinals,0,0
Robert,Witter,37,7,83,55,95,58,15,82,95,88,57,10,5700,Cardinals,0,0
Randy,Oloughlin,27,6,65,11,83,44,77,69,20,67,32,43,59168,Cardinals,0,0
Roger,Gribble,27,1,5,45,43,91,90,32,66,1,30,1,30,Cardinals,0,0
Octavio,Ratcliff,33,1,7,61,33,89,59,84,6,43,41,87,310329,Cardinals,0,0
Theodore,Regnier,26,1,8,78,99,38,55,70,96,87,63,31,60543,Cardinals,0,0
Christopher,William,26,1,8,29,3,10,43,30,75,83,96,39,146016,Cardinals,0,0
Bernard,Esquivel,30,1,5,55,14,39,43,76,75,36,6,8,384,Cardinals,0,0
Christopher,Ash,22,1,7,70,78,58,75,27,16,45,89,38,128516,Cardinals,0,0
Bradley,White,27,1,3,70,15,74,4,83,33,78,78,96,718848,Cardinals,0,0
John,Barela,34,1,2,88,83,56,24,82,98,82,17,66,74052,Cardinals,0,0
Willard,Huddleston,38,1,9,56,61,8,26,79,25,67,42,80,268800,Cardinals,0,0
Calvin,Mackey,38,1,8,16,3,44,58,52,87,40,78,99,764478,Cardinals,0,0
Billy,Scott,35,1,14,18,22,22,33,1,16,58,41,34,47396,Cardinals,0,0
Sergio,Young,22,1,2,65,63,64,69,79,30,59,58,44,112288,Cardinals,0,0
Eric,Burt,34,1,2,99,16,62,13,19,4,71,35,30,31500,Cardinals,0,0
Carl,Murphy,23,2,67,90,20,37,5,3,10,39,59,12,8496,Rays,0,0
Frank,Dunn,25,3,58,92,70,81,6,34,82,24,44,9,3564,Rays,0,0
James,Woods,30,4,38,50,83,92,68,51,50,42,52,44,100672,Rays,0,0
Anthony,Spencer,31,5,87,70,3,34,64,41,90,46,57,18,18468,Rays,0,0
William,Sanchez,28,6,49,58,77,16,32,85,37,74,69,6,2484,Rays,0,0
Ronald,Soto,31,7,78,37,17,98,72,10,2,36,53,72,274752,Rays,0,0
Kyle,Robinson,39,8,47,7,3,73,23,63,45,1,72,88,557568,Rays,0,0
Robert,Fife,26,9,60,78,35,59,93,4,73,21,69,30,62100,Rays,0,0
Albert,Jackson,24,2,89,69,57,96,27,40,48,75,62,91,513422,Rays,0,0
Terry,Luciani,32,2,49,10,21,84,96,4,87,96,75,55,226875,Rays,0,0
Lester,Thomas,25,4,83,45,67,84,87,76,75,54,6,43,11094,Rays,0,0
Kenneth,Hicks,22,6,90,95,52,2,91,97,20,75,60,96,552960,Rays,0,0
Garland,Tsosie,32,6,84,28,96,4,77,58,85,31,15,54,43740,Rays,0,0
Stephen,Chun,28,1,12,17,15,88,99,39,22,22,64,37,87616,Rays,0,0
Francisco,Johnson,30,1,4,39,99,99,55,58,16,25,98,24,56448,Rays,0,0
Thomas,Foslien,28,1,8,5,80,53,71,3,29,32,28,95,252700,Rays,0,0
Michael,Covington,22,1,7,68,70,48,76,10,47,50,35,67,157115,Rays,0,0
Chung,Dalton,20,1,7,82,21,40,48,41,36,49,83,30,74700,Rays,0,0
Johnny,Prater,20,1,3,26,81,99,54,54,43,78,93,14,18228,Rays,0,0
Elton,Bailey,37,1,9,8,26,79,75,50,22,65,97,30,87300,Rays,0,0
David,Towns,25,1,4,42,15,14,55,46,97,4,94,86,695224,Rays,0,0
Hector,Sonnenberg,36,1,8,58,54,54,94,86,39,55,48,27,34992,Rays,0,0
Richard,Riddick,27,1,2,96,82,89,91,98,5,86,28,46,59248,Rays,0,0
Charles,Baker,32,1,6,19,76,88,60,78,67,13,10,95,90250,Rays,0,0
Maurice,Scott,30,1,31,39,34,84,9,8,23,17,70,8,4480,Rays,0,0
John,Kauffman,37,1,4,90,21,30,47,20,42,25,92,91,761852,Rays,0,0
Carl,Myers,25,2,96,87,6,10,35,26,97,58,80,15,18000,Rangers,0,0
Jeffrey,Byrd,21,3,71,71,97,31,83,90,80,80,47,54,137052,Rangers,0,0
Joseph,Tamashiro,20,4,36,96,26,12,6,55,24,24,36,54,104976,Rangers,0,0
Brandon,Byers,21,5,40,14,23,47,22,88,66,57,30,30,27000,Rangers,0,0
Dale,Silva,23,6,49,80,57,55,33,11,61,2,19,17,5491,Rangers,0,0
Billy,Conkle,20,7,75,95,37,19,95,57,2,24,18,67,80802,Rangers,0,0
Brian,Torres,23,8,70,93,50,85,96,52,80,40,74,84,522144,Rangers,0,0
Thomas,Park,20,9,76,61,51,85,57,57,17,46,96,36,124416,Rangers,0,0
Lester,Holland,20,5,72,78,39,82,21,58,19,51,79,70,387100,Rangers,0,0
Alvaro,Murray,27,7,60,93,45,73,60,31,72,41,37,93,320013,Rangers,0,0
Everett,Smith,33,5,88,84,97,49,78,51,75,51,39,37,53391,Rangers,0,0
James,Martin,39,6,82,15,64,16,4,17,33,67,69,55,208725,Rangers,0,0
Richard,Orahood,26,4,76,29,3,11,53,36,84,93,63,73,335727,Rangers,0,0
Kevin,Gaskin,30,1,6,11,33,84,99,94,1,90,99,74,542124,Rangers,0,0
Carl,Delgado,24,1,33,79,63,36,41,71,75,22,69,8,4416,Rangers,0,0
Richard,Ringhouse,37,1,9,63,96,50,9,61,32,2,87,71,438567,Rangers,0,0
Robert,Fitzgerald,29,1,9,97,27,90,13,93,70,48,63,40,100800,Rangers,0,0
Jason,Dickens,38,1,4,77,4,2,27,11,44,46,99,86,732204,Rangers,0,0
William,Hill,38,1,7,58,16,71,91,68,89,43,67,62,257548,Rangers,0,0
Anthony,Sharkey,24,1,6,47,28,17,74,94,54,57,4,57,12996,Rangers,0,0
Leo,Beumer,31,1,3,91,20,94,37,77,71,81,59,97,555131,Rangers,0,0
John,Gonzalez,32,1,7,96,56,94,34,12,19,87,37,12,5328,Rangers,0,0
Theo,Dobson,27,1,5,78,56,59,91,31,39,21,14,54,40824,Rangers,0,0
John,Henderson,33,1,2,59,23,23,87,32,94,77,15,13,2535,Rangers,0,0
Richard,Bedsole,35,1,40,98,77,16,53,19,12,71,84,96,774144,Rangers,0,0
Nathan,Guay,29,1,3,56,63,48,87,34,3,49,25,56,78400,Rangers,0,0
Hans,Mosby,29,2,67,64,91,69,50,59,67,19,44,59,153164,Blue Jays,0,0
Willie,Matthes,32,3,58,51,48,63,85,75,81,37,72,13,12168,Blue Jays,0,0
John,Haas,36,4,94,75,63,53,62,63,66,73,39,2,156,Blue Jays,0,0
Jimmy,Abbott,35,5,61,95,74,9,46,7,79,36,66,64,270336,Blue Jays,0,0
Donald,Murphy,30,6,90,3,61,27,49,90,55,53,1,90,8100,Blue Jays,0,0
Dennis,Fulton,29,7,83,6,11,20,34,53,21,27,9,54,26244,Blue Jays,0,0
Mike,Weitkamp,24,8,47,94,16,4,4,92,33,65,12,15,2700,Blue Jays,0,0
Mark,Ray,26,9,81,80,98,37,91,62,91,20,64,99,627264,Blue Jays,0,0
Frank,Guinn,36,5,77,53,20,8,53,73,22,88,3,86,22188,Blue Jays,0,0
Leo,Ditmars,35,7,66,26,15,78,2,44,73,13,44,36,57024,Blue Jays,0,0
William,Pera,35,7,39,32,13,99,83,42,46,16,57,65,240825,Blue Jays,0,0
Gil,Uresti,33,6,55,82,10,23,23,88,22,53,16,22,7744,Blue Jays,0,0
Timothy,Feeney,34,4,95,65,68,16,35,14,74,45,23,48,52992,Blue Jays,0,0
Bill,Davis,39,1,14,86,51,26,40,18,43,86,58,93,501642,Blue Jays,0,0
Joseph,Hartman,21,1,2,69,41,20,52,79,23,94,81,8,5184,Blue Jays,0,0
William,Rodgers,31,1,1,38,5,49,59,48,78,42,62,63,246078,Blue Jays,0,0
Edward,Graham,36,1,3,7,64,60,9,8,13,13,94,34,108664,Blue Jays,0,0
Jason,Braunstein,32,1,8,5,87,38,10,31,9,10,71,21,31311,Blue Jays,0,0
Arthur,Skaggs,37,1,5,72,95,10,59,18,55,62,5,41,8405,Blue Jays,0,0
Glen,Le,26,1,4,45,72,74,36,88,83,6,96,22,46464,Blue Jays,0,0
Carlton,Hanes,38,1,14,87,86,53,69,8,94,72,96,55,290400,Blue Jays,0,0
Peter,Planas,35,1,1,37,5,73,35,10,8,34,61,42,107604,Blue Jays,0,0
Gary,Swanson,37,1,4,28,43,74,83,2,89,91,22,49,52822,Blue Jays,0,0
Dustin,Childers,35,1,8,57,77,5,32,8,63,98,77,25,48125,Blue Jays,0,0
Clarence,Griffin,30,1,4,35,71,23,15,47,89,67,36,49,86436,Blue Jays,0,0
William,Seeger,35,1,6,42,26,44,91,11,42,82,44,78,267696,Blue Jays,0,0
Edwin,Ceniceros,29,2,73,75,78,76,63,92,38,91,5,32,5120,Nationals,0,0
Sheldon,Loeschner,34,3,97,63,83,71,51,62,34,53,52,42,91728,Nationals,0,0
Cecil,Alden,33,4,30,56,96,60,87,7,26,75,10,33,10890,Nationals,0,0
Fred,Sprankle,22,5,35,68,18,63,87,58,73,76,30,23,15870,Nationals,0,0
Roscoe,Wong,35,6,40,96,56,79,87,18,96,23,36,74,197136,Nationals,0,0
Orlando,Webster,31,7,76,52,26,56,39,31,34,86,88,37,120472,Nationals,0,0
Michael,Hanson,24,8,67,85,80,43,97,64,72,13,74,67,332186,Nationals,0,0
Jeffery,Grant,29,9,59,40,65,27,48,81,25,11,83,74,454508,Nationals,0,0
Martin,Sanford,33,3,37,90,16,33,29,69,71,18,55,88,425920,Nationals,0,0
Cody,Williams,31,4,65,23,95,42,49,84,52,75,77,22,37268,Nationals,0,0
John,Sanchez,38,3,92,39,45,92,64,84,28,68,95,29,79895,Nationals,0,0
Ronald,Wing,36,8,78,54,67,65,83,8,46,48,68,89,538628,Nationals,0,0
Clifton,Kelker,27,2,89,89,10,90,50,12,48,95,82,79,511762,Nationals,0,0
William,Birkline,30,1,2,73,68,50,63,9,51,85,21,69,99981,Nationals,0,0
Andrew,Maloy,26,1,36,51,86,53,45,57,88,15,41,44,79376,Nationals,0,0
Melvin,Stephens,35,1,2,59,32,78,89,55,1,43,71,28,55664,Nationals,0,0
Jonathan,Nelson,29,1,3,47,17,65,70,24,88,41,29,64,118784,Nationals,0,0
James,Mcclary,31,1,8,81,45,5,59,78,54,18,10,42,17640,Nationals,0,0
Vernon,Ridings,21,1,5,64,81,97,36,19,21,62,52,74,284752,Nationals,0,0
Sean,Wagner,27,1,6,32,8,82,26,14,64,17,87,62,334428,Nationals,0,0
Stephen,Sharp,33,1,1,40,68,62,65,4,95,61,11,87,83259,Nationals,0,0
Carlton,Kirby,37,1,8,50,46,69,7,95,96,91,46,5,1150,Nationals,0,0
Michael,Ellis,25,1,8,26,94,23,20,18,88,76,46,71,231886,Nationals,0,0
Stewart,Thrower,31,1,2,58,25,84,69,95,27,88,57,41,95817,Nationals,0,0
Dean,Mccarty,35,1,7,45,9,43,18,4,28,73,40,95,361000,Nationals,0,0
Eric,Randolph,21,1,6,91,53,39,44,58,74,92,72,37,98568,Nationals,0,0
Michael,Boxx,33,2,94,83,38,10,48,9,71,7,27,4,432,FA,0,0
Steven,Fauntleroy,22,2,54,46,48,67,10,91,58,75,32,71,161312,FA,0,0
Korey,Zambrano,24,2,49,35,97,3,7,61,2,37,45,7,2205,FA,0,0
James,Johnson,22,2,36,96,81,27,99,98,36,36,43,66,187308,FA,0,0
Dale,Miller,33,2,52,30,99,9,6,27,82,83,64,27,46656,FA,0,0
Earl,Coons,35,3,97,29,66,29,20,38,57,70,34,20,13600,FA,0,0
John,Taylor,24,3,71,71,10,81,73,50,19,46,12,17,3468,FA,0,0
Eric,Whilden,27,3,45,65,70,3,92,9,66,14,5,16,1280,FA,0,0
Bradley,Hemmen,21,3,93,18,29,56,11,10,97,31,95,95,857375,FA,0,0
Mario,Luciani,36,3,61,38,48,10,72,3,60,43,52,41,87412,FA,0,0
Russell,Lindsey,23,4,94,7,18,52,49,54,19,39,45,34,52020,FA,0,0
Michael,Slate,31,4,71,21,66,48,91,66,73,62,29,24,16704,FA,0,0
Ryan,Steed,32,4,47,48,7,48,68,24,42,60,7,19,2527,FA,0,0
Kenneth,Hill,30,4,69,39,34,75,28,9,83,46,59,57,191691,FA,0,0
John,Alford,37,4,54,93,44,5,88,9,65,58,44,68,203456,FA,0,0
Sean,Durham,35,5,78,14,98,44,25,95,28,22,88,38,127072,FA,0,0
Daniel,Dupree,25,5,95,4,30,23,93,89,75,47,86,10,8600,FA,0,0
Edward,Ives,31,5,99,40,64,98,21,53,94,69,24,67,107736,FA,0,0
Jesse,Smith,37,5,43,33,11,76,21,97,72,55,94,42,165816,FA,0,0
Micheal,Smith,25,5,38,89,24,71,58,43,38,86,3,4,48,FA,0,0
Ricky,Kirk,36,6,54,87,37,24,98,75,65,36,15,48,34560,FA,0,0
Paul,Brown,38,6,97,70,79,25,99,28,27,88,90,68,416160,FA,0,0
Christopher,Thornton,21,6,44,7,62,14,90,67,26,40,10,71,50410,FA,0,0
Thomas,Thomson,22,6,85,91,17,18,4,90,16,71,55,67,246895,FA,0,0
Robert,Mirabal,30,6,30,99,16,14,12,70,28,23,9,18,2916,FA,0,0
Richard,Palovick,21,7,80,85,9,34,30,3,47,80,11,11,1331,FA,0,0
Lenard,Willard,37,7,89,29,64,81,83,90,23,43,62,18,20088,FA,0,0
Alfred,Thomes,26,7,66,3,81,88,32,52,15,34,64,5,1600,FA,0,0
David,Thomas,39,7,74,64,77,13,80,32,40,66,44,13,7436,FA,0,0
Robert,Robinson,21,7,77,49,28,53,10,13,42,73,50,79,312050,FA,0,0
Carlos,Hellman,25,8,96,11,54,51,4,33,9,86,67,35,82075,FA,0,0
Leroy,Richmond,22,8,68,23,37,13,77,23,52,19,98,6,3528,FA,0,0
Anthony,Marsh,33,8,53,89,66,83,50,9,81,46,44,2,176,FA,0,0
Richard,Tylman,29,8,93,25,91,9,55,46,4,93,21,74,114996,FA,0,0
Derek,Wall,34,8,84,75,37,5,2,90,56,93,18,83,124002,FA,0,0
Timothy,Lewis,39,9,96,17,15,44,60,96,3,27,81,47,178929,FA,0,0
Adrian,Rawls,20,9,57,58,32,72,58,23,29,44,88,72,456192,FA,0,0
Lawrence,Mack,33,9,75,49,93,70,83,88,93,91,33,30,29700,FA,0,0
Joshua,Sanchez,33,9,30,43,34,66,91,89,38,79,52,42,91728,FA,0,0
William,Solomon,39,9,67,79,72,17,81,3,86,43,5,61,18605,FA,0,0
Bradley,Gay,20,1,8,64,40,15,8,80,97,66,83,22,40172,FA,0,0
Horace,Odonal,28,1,8,21,78,31,81,12,39,80,13,21,5733,FA,0,0
Grant,Brandon,26,1,2,67,11,46,82,97,69,29,97,86,717412,FA,0,0
Steve,Tobias,20,1,1,64,4,55,77,95,4,23,76,40,121600,FA,0,0
Zachary,Miller,20,1,7,65,88,83,27,1,77,79,25,92,211600,FA,0,0
Jerry,Vallarta,30,1,7,58,13,20,16,25,6,54,29,53,81461,FA,0,0
Gary,Oconnor,25,1,5,3,22,12,57,45,66,16,86,16,22016,FA,0,0
Daniel,Carr,20,1,3,50,71,84,91,93,20,52,90,23,47610,FA,0,0
Luis,Burley,39,1,5,89,3,15,59,88,68,95,40,81,262440,FA,0,0
Frank,Fair,32,1,9,60,18,78,10,77,54,63,38,26,25688,FA,0,0
Gregory,Monroe,36,1,3,74,45,40,45,78,51,72,67,29,56347,FA,0,0
Charles,Norwood,21,1,3,80,70,48,73,69,54,17,7,18,2268,FA,0,0
Derek,Allison,39,1,3,69,11,58,16,48,87,32,58,41,97498,FA,0,0
Ronald,Perez,35,1,5,55,19,76,84,33,17,58,88,73,468952,FA,0,0
Joshua,Braithwaite,36,1,19,38,21,33,98,74,84,2,91,54,265356,FA,0,0
Greg,Sullivan,38,1,5,14,34,2,53,58,20,78,50,6,1800,FA,0,0
Ted,Bates,30,1,6,32,37,92,61,56,95,4,84,70,411600,FA,0,0
Dale,Smith,26,1,5,92,50,55,43,31,41,59,1,66,4356,FA,0,0
James,Imbert,21,1,9,28,79,94,83,37,81,89,48,61,178608,FA,0,0
Willie,Masino,32,1,2,56,6,93,72,23,63,20,85,95,767125,FA,0,0
Joseph,Treadwell,27,1,5,39,30,78,4,2,32,45,47,61,174887,FA,0,0
Jeffry,Montemayor,27,1,8,53,22,28,22,90,22,52,79,1,79,FA,0,0
James,Perry,20,1,5,67,83,91,76,43,42,9,23,6,828,FA,0,0
Delbert,Burtt,34,1,7,37,19,72,45,60,41,1,30,78,182520,FA,0,0
John,Peach,25,1,6,33,26,9,88,48,78,25,49,96,451584,FA,0,0
William,Arbogast,28,1,7,32,49,61,79,51,63,98,95,88,735680,FA,0,0
Jose,Joseph,22,1,1,34,81,93,49,18,11,75,23,82,154652,FA,0,0
Samuel,Fish,28,1,3,82,32,69,70,91,1,57,44,9,3564,FA,0,0
Douglas,Ruppe,38,1,8,53,87,94,39,74,73,49,62,6,2232,FA,0,0
Steve,Lowery,20,1,4,54,91,19,90,89,40,82,29,69,138069,FA,0,0
Timothy,Penrose,36,1,3,78,40,58,23,20,85,81,7,35,8575,FA,0,0
Joel,Alvarez,28,1,7,7,1,3,99,49,74,76,74,26,50024,FA,0,0
Daniel,Rodgers,27,1,7,26,31,40,13,95,14,90,63,38,90972,FA,0,0
Devon,James,36,1,6,91,60,88,28,69,14,79,76,34,87856,FA,0,0
Michael,Gonzalez,24,1,4,50,99,55,90,20,64,82,54,63,214326,FA,0,0
Chester,Collins,30,1,6,49,76,50,14,80,64,78,80,82,537920,FA,0,0
Clyde,Ferro,38,1,3,56,50,77,95,24,38,1,52,24,29952,FA,0,0
Timothy,Powers,33,1,4,7,62,49,85,86,34,84,46,63,182574,FA,0,0
Samuel,Keene,23,1,5,13,76,83,95,82,12,97,48,13,8112,FA,0,0
Matthew,Parsons,30,1,7,4,86,39,32,38,9,98,69,97,649221,FA,0,0
Mauro,Sam,36,1,1,64,55,84,38,11,65,94,74,34,85544,FA,0,0
Samuel,Graziano,23,1,30,70,73,74,23,58,45,87,33,32,33792,FA,0,0
Steven,Nickell,20,1,3,41,59,35,13,64,44,65,86,24,49536,FA,0,0
Ricardo,Powell,34,1,36,97,36,70,33,38,8,7,1,32,1024,FA,0,0
Robert,Smith,30,1,7,22,47,13,74,12,99,53,89,54,259524,FA,0,0
David,Stout,23,1,2,79,17,52,82,26,84,17,71,72,368064,FA,0,0
John,Ozuna,25,1,1,62,39,70,43,44,37,51,54,4,864,FA,0,0
Scott,Hare,27,1,4,31,29,10,76,64,52,96,52,50,130000,FA,0,0
Frank,Carrillo,24,1,1,17,8,68,21,7,75,92,40,57,129960,FA,0,0
Douglas,Macon,37,1,6,8,22,66,95,76,78,29,97,34,112132,FA,0,0
